Expr Log Ratio,ID,Symbol,Entrez Gene Name,Location
∞,1700113A16Rik,1700113A16Rik,RIKEN cDNA 1700113A16 gene,Other
0,1700113B09Rik,1700113B09Rik,RIKEN cDNA 1700113B09 gene,Other
0,1700116B05Rik,1700116B05Rik,RIKEN cDNA 1700116B05 gene,Other
0,1700119H24Rik,1700119H24Rik,RIKEN cDNA 1700119H24 gene,Other
-∞,1700120C14Rik,1700120C14Rik,RIKEN cDNA 1700120C14 gene,Other
0,1700120E14Rik,1700120E14Rik,RIKEN cDNA 1700120E14 gene,Other
0,1700120G07Rik,1700120G07Rik,RIKEN cDNA 1700120G07 gene,Other
0,1700120K04Rik,1700120K04Rik,RIKEN cDNA 1700120K04 gene,Other
0,1700121L16Rik,1700121L16Rik,RIKEN cDNA 1700121L16 gene,Other
0,1700121N20Rik,1700121N20Rik,RIKEN cDNA 1700121N20 gene,Other
0,1700122C19Rik,1700122C19Rik,RIKEN cDNA 1700122C19 gene,Other
0,1700122O11Rik,1700122O11Rik,RIKEN cDNA 1700122O11 gene,Other
0,1700123J17Rik,1700123J17Rik,RIKEN cDNA 1700123J17 gene,Other
0,1700123L14Rik,1700123L14Rik,nucleoporin 50 pseudogene,Nucleus
0,1700123M08Rik,1700123M08Rik,RIKEN cDNA 1700123M08 gene,Other
0,1700123O12Rik,1700123O12Rik,RIKEN cDNA 1700123O12 gene,Other
0,1700123O21Rik,1700123O21Rik,RIKEN cDNA 1700123O21 gene,Other
0,1700124L16Rik,1700124L16Rik,RIKEN cDNA 1700124L16 gene,Other
0,1700125G02Rik,1700125G02Rik,RIKEN cDNA 1700125G02 gene,Other
0,1700125G22Rik,1700125G22Rik,RIKEN cDNA 1700125G22 gene,Other
0,1700125H03Rik,1700125H03Rik,RIKEN cDNA 1700125H03 gene,Other
0,1700126H18Rik,1700126H18Rik,RIKEN cDNA 1700126H18 gene,Other
0,1700128A07Rik,1700128A07Rik,RIKEN cDNA 1700128A07 gene,Other
0,1700128F08Rik,1700128F08Rik,U1-snRNP binding protein homolog pseudogene,Other
0,1700129C05Rik,1700129C05Rik,RIKEN cDNA 1700129C05 gene,Other
0,1810006J02Rik,1810006J02Rik,RIKEN cDNA 1810006J02 gene,Other
0,1810007C17Rik,1810007C17Rik,RIKEN cDNA 1810007C17 gene,Other
0,1810007D17Rik,1810007D17Rik,RIKEN cDNA 1810007D17 gene,Other
0,1810008I18Rik,1810008I18Rik,RIKEN cDNA 1810008I18 gene,Other
0,1810009J06Rik,1810009J06Rik/Gm2663,RIKEN cDNA 1810009J06 gene,Other
0,Gm2663,1810009J06Rik/Gm2663,RIKEN cDNA 1810009J06 gene,Other
0,1810010D01Rik,1810010D01Rik,RIKEN cDNA 1810010D01 gene,Other
0,1810012K16Rik,1810012K16Rik,RIKEN cDNA 1810012K16 gene,Other
0,1810013A23Rik,1810013A23Rik,RIKEN cDNA 1810013A23 gene,Other
1.274,1810014B01Rik,1810014B01Rik,RIKEN cDNA 1810014B01 gene,Other
0,1810018F18Rik,1810018F18Rik,RIKEN cDNA 1810018F18 gene,Other
-∞,1810019D21Rik,1810019D21Rik,RIKEN cDNA 1810019D21 gene,Other
0,1810020O05Rik,1810020O05Rik,Riken cDNA 1810020O05 gene,Other
0,1810021B22Rik,1810021B22Rik,RIKEN cDNA 1810021B22 gene,Other
0,1810024B03Rik,1810024B03Rik,RIKEN cDNA 1810024B03 gene,Other
-∞,1810026B05Rik,1810026B05Rik,RIKEN cDNA 1810026B05 gene,Other
-∞,1810032O08Rik,1810032O08Rik,RIKEN cDNA 1810032O08 gene,Other
-∞,1810034E14Rik,1810034E14Rik,RIKEN cDNA 1810034E14 gene,Other
0.341,1810037I17Rik,1810037I17Rik/Gm2036,predicted gene 2036,Other
0,1810041H14Rik,1810041H14Rik,RIKEN cDNA 1810041H14 gene,Other
∞,1810044D09Rik,1810044D09Rik,RIKEN cDNA 1810044D09 gene,Other
0,1810053B23Rik,1810053B23Rik,RIKEN cDNA 1810053B23 gene,Other
0.952,1810058I24Rik,1810058I24Rik,RIKEN cDNA 1810058I24 gene,Other
0,1810062G17Rik,1810062G17Rik,RIKEN cDNA 1810062G17 gene,Other
0,1810062O18Rik,1810062O18Rik,RIKEN cDNA 1810062O18 gene,Other
0,1810063I02Rik,1810063I02Rik,RIKEN cDNA 1810063I02 gene,Other
0,1810064F22Rik,1810064F22Rik,RIKEN cDNA 1810064F22 gene,Other
0,1810065E05Rik,1810065E05Rik,RIKEN cDNA 1810065E05 gene,Other
1.274,2010001A14Rik,2010001A14Rik,RIKEN cDNA 2010001A14 gene,Other
0,2010009K17Rik,2010009K17Rik,RIKEN cDNA 2010009K17 gene,Other
0,2010010A06Rik,2010010A06Rik,RIKEN cDNA 2010010A06 gene,Other
0,2010016I18Rik,2010016I18Rik,RIKEN cDNA 2010016I18 gene,Other
0,2010106C02Rik,2010106C02Rik,RIKEN cDNA 2010106C02 gene,Other
0,2010106E10Rik,2010106E10Rik,RIKEN cDNA 2010106E10 gene,Other
0,2010109A12Rik,2010109A12Rik,RIKEN cDNA 2010109A12 gene,Other
0,2010109I03Rik,2010109I03Rik,RIKEN cDNA 2010109I03 gene,Plasma Membrane
-∞,2010204K13Rik,2010204K13Rik,RIKEN cDNA 2010204K13 gene,Other
0,2010308F09Rik,2010308F09Rik,RIKEN cDNA 2010308F09 gene,Other
0,2010310C07Rik,2010310C07Rik,RIKEN cDNA 2010310C07 gene,Other
0,2010315B03Rik,2010315B03Rik,RIKEN cDNA 2010315B03 gene,Other
0,2010320M18Rik,2010320M18Rik,RIKEN cDNA 2010320M18 gene,Other
0.689,2200002D01Rik,2200002D01Rik,RIKEN cDNA 2200002D01 gene,Nucleus
0,2200002J24Rik,2200002J24Rik,RIKEN cDNA 2200002J24 gene,Other
0,2210010C04Rik,2210010C04Rik,RIKEN cDNA 2210010C04 gene,Extracellular Space
0.274,2210011C24Rik,2210011C24Rik,RIKEN cDNA 2210011C24 gene,Other
-1.048,2210013O21Rik,2210013O21Rik,RIKEN cDNA 2210013O21 gene,Other
0,2210039B01Rik,2210039B01Rik,RIKEN cDNA 2210039B01 gene,Other
0,2210404E10Rik,2210404E10Rik,RIKEN cDNA 2210404E10 gene,Other
0,2210406O10Rik,2210406O10Rik,RIKEN cDNA 2210406O10 gene,Other
0,2210407C18Rik,2210407C18Rik,RIKEN cDNA 2210407C18 gene,Other
0,2210408F21Rik,2210408F21Rik,RIKEN cDNA 2210408F21 gene,Other
0,2210409D07Rik,2210409D07Rik,RIKEN cDNA 2210409D07 gene,Other
0,2210409E12Rik,2210409E12Rik,"transcription elongation factor B (SIII), polypeptide 2 pseudogene",Other
0,2210414B05Rik,2210414B05Rik,RIKEN cDNA 2210414B05 gene,Other
0,2210416O15Rik,2210416O15Rik,RIKEN cDNA 2210416O15 gene,Other
0,2210417A02Rik,2210417A02Rik,RIKEN cDNA 2210417A02 gene,Other
0,2210420H20Rik,2210420H20Rik,RIKEN cDNA 2210420H20 gene,Other
0,2300003K06Rik,2300003K06Rik,RIKEN cDNA 2300003K06 gene,Other
0,2310001H17Rik,2310001H17Rik,RIKEN cDNA 2310001H17 gene,Other
0,2310001K24Rik,2310001K24Rik,RIKEN cDNA 2310001K24 gene,Other
0,2310002D06Rik,2310002D06Rik,RIKEN cDNA 2310002D06 gene,Other
0,2310002F09Rik,2310002F09Rik,RIKEN cDNA 2310002F09 gene,Other
0,2310002L09Rik,2310002L09Rik,RIKEN cDNA 2310002L09 gene,Cytoplasm
0,2310003N18Rik,2310003N18Rik,RIKEN cDNA 2310003N18 gene,Other
0,2310005A03Rik,2310005A03Rik,RIKEN cDNA 2310005A03 gene,Other
0,2310005E17Rik,2310005E17Rik,RIKEN cDNA 2310005E17 gene,Other
0,2310008N11Rik,2310008N11Rik,RIKEN cDNA 2310008N11 gene,Other
∞,2310009A05Rik,2310009A05Rik,RIKEN cDNA 2310009A05 gene,Other
-∞,2310010J17Rik,2310010J17Rik,RIKEN cDNA 2310010J17 gene,Other
-∞,2310015A10Rik,2310015A10Rik,RIKEN cDNA 2310015A10 gene,Other
0,2310015D24Rik,2310015D24Rik,RIKEN cDNA 2310015D24 gene,Other
0,2310016D03Rik,2310016D03Rik,RIKEN cDNA 2310016D03 gene,Other
0,2310020H05Rik,2310020H05Rik,RIKEN cDNA 2310020H05 gene,Other
0,2310030A07Rik,2310030A07Rik,RIKEN cDNA 2310030A07 gene,Other
0,2310034G01Rik,2310034G01Rik,RIKEN cDNA 2310034G01 gene,Other
0,2310034O05Rik,2310034O05Rik,RIKEN cDNA 2310034O05 gene,Other
1.274,2310039H08Rik,2310039H08Rik,RIKEN cDNA 2310039H08 gene,Other
-∞,2310039L15Rik,2310039L15Rik,RIKEN cDNA 2310039L15 gene,Other
0,2310040G24Rik,2310040G24Rik,RIKEN cDNA 2310040G24 gene,Other
0,2310043L19Rik,2310043L19Rik,RIKEN cDNA 2310043L19 gene,Other
0,2310043O21Rik,2310043O21Rik,RIKEN cDNA 2310043O21 gene,Other
0,2310057J18Rik,2310057J18Rik,RIKEN cDNA 2310057J18 gene,Cytoplasm
0,2310061N02Rik,2310061N02Rik,RIKEN cDNA 2310061N02 gene,Other
0,2310065F04Rik,2310065F04Rik,RIKEN cDNA 2310065F04 gene,Other
-∞,2310068J16Rik,2310068J16Rik,RIKEN cDNA 2310068J16 gene,Other
0,2310069B03Rik,2310069B03Rik,RIKEN cDNA 2310069B03 gene,Other
0,2310069G16Rik,2310069G16Rik,RIKEN cDNA 2310069G16 gene,Other
0,2310075C17Rik,2310075C17Rik,RIKEN cDNA 2310075C17 gene,Other
0,2310079G19Rik,2310079G19Rik,RIKEN cDNA 2310079G19 gene,Other
0,2310081J21Rik,2310081J21Rik,RIKEN cDNA 2310081J21 gene,Other
0,2400006E01Rik,2400006E01Rik,RIKEN cDNA 2400006E01 gene,Other
-0.048,2410002F23Rik,2410002F23Rik,RIKEN cDNA 2410002F23 gene,Other
0,2410003L11Rik,2410003L11Rik,RIKEN cDNA 2410003L11 gene,Other
0,2410004I01Rik,2410004I01Rik,RIKEN cDNA 2410004I01 gene,Other
-∞,2410006H16Rik,2410006H16Rik,RIKEN cDNA 2410006H16 gene,Other
0,2410012E07Rik,2410012E07Rik,RIKEN cDNA 2410012E07 gene,Other
0,2410017I17Rik,2410017I17Rik,RIKEN cDNA 2410017I17 gene,Other
-∞,2410018L13Rik,2410018L13Rik,RIKEN cDNA 2410018L13 gene,Other
0,2410021H03Rik,2410021H03Rik,RIKEN cDNA 2410021H03 gene,Other
0,2410124H12Rik,2410124H12Rik,RIKEN cDNA 2410124H12 gene,Other
0,2410137M14Rik,2410137M14Rik,RIKEN cDNA 2410137M14 gene,Other
0,2410141K09Rik,2410141K09Rik,RIKEN cDNA 2410141K09 gene,Other
-0.482,2500002B13Rik,2500002B13Rik,RIKEN cDNA 2500002B13 gene,Other
-∞,2500004C02Rik,2500004C02Rik,RIKEN cDNA 2500004C02 gene,Other
-0.311,2510002D24Rik,2510002D24Rik,RIKEN cDNA 2510002D24 gene,Other
0,2510003B16Rik,2510003B16Rik,RIKEN cDNA 2510003B16 gene,Other
0.952,2610001J05Rik,2610001J05Rik,RIKEN cDNA 2610001J05 gene,Other
-∞,2610002M06Rik,2610002M06Rik,RIKEN cDNA 2610002M06 gene,Cytoplasm
-∞,2610005L07Rik,2610005L07Rik,cadherin 11 pseudogene,Other
-0.311,2610008E11Rik,2610008E11Rik,RIKEN cDNA 2610008E11 gene,Other
0,2610016A17Rik,2610016A17Rik,RIKEN cDNA 2610016A17 gene,Other
-∞,2610020C07Rik,2610020C07Rik,RIKEN cDNA 2610020C07 gene,Other
0,2610027K06Rik,2610027K06Rik,RIKEN cDNA 2610027K06 gene,Other
0,2610028E06Rik,2610028E06Rik,RIKEN cDNA 2610028E06 gene,Other
0,2610028H24Rik,2610028H24Rik,RIKEN cDNA 2610028H24 gene,Other
0,2610035D17Rik,2610035D17Rik,RIKEN cDNA 2610035D17 gene,Other
0,2610035F20Rik,2610035F20Rik,RIKEN cDNA 2610035F20 gene,Other
0,2610037D02Rik,2610037D02Rik,RIKEN cDNA 2610037D02 gene,Other
0,2610042L04Rik,2610042L04Rik,RIKEN cDNA 2610042L04 gene,Other
1.667,2610044O15Rik8,2610044O15Rik8,RIKEN cDNA 2610044O15 gene,Other
0,2610203C22Rik,2610203C22Rik,RIKEN cDNA 2610203C22 gene,Other
0,2610206C17Rik,2610206C17Rik,RIKEN cDNA 2610206C17 gene,Other
-∞,2610306M01Rik,2610306M01Rik,RIKEN cDNA 2610306M01 gene,Other
0,2610307P16Rik,2610307P16Rik,RIKEN cDNA 2610307P16 gene,Other
0,2610316D01Rik,2610316D01Rik,RIKEN cDNA 2610316D01 gene,Other
0,2610318N02Rik,2610318N02Rik,RIKEN cDNA 2610318N02 gene,Other
-∞,2610507I01Rik,2610507I01Rik,RIKEN cDNA 2610507I01 gene,Other
0.052,2610524H06Rik,2610524H06Rik,RIKEN cDNA 2610524H06 gene,Other
0,2610528A11Rik,2610528A11Rik,RIKEN cDNA 2610528A11 gene,Extracellular Space
-∞,2700038G22Rik,2700038G22Rik,RIKEN cDNA 2700038G22 gene,Other
0,2700046A07Rik,2700046A07Rik,RIKEN cDNA 2700046A07 gene,Other
0,2700046G09Rik,2700046G09Rik,RIKEN cDNA 2700046G09 gene,Other
∞,2700054A10Rik,2700054A10Rik,RIKEN cDNA 2700054A10 gene,Other
0,2700069I18Rik,2700069I18Rik,RIKEN cDNA 2700069I18 gene,Other
0,2700070H01Rik,2700070H01Rik,RIKEN cDNA 2700070H01 gene,Other
0,2700089I24Rik,2700089I24Rik,RIKEN cDNA 2700089I24 gene,Other
-∞,2700097O09Rik,2700097O09Rik,RIKEN cDNA 2700097O09 gene,Extracellular Space
-∞,2700099C18Rik,2700099C18Rik,"NDC80 homolog, kinetochore complex component pseudogene",Other
0,2810001G20Rik,2810001G20Rik,RIKEN cDNA 2810001G20 gene,Other
-∞,2810002D19Rik,2810002D19Rik,RIKEN cDNA 2810002D19 gene,Other
0.274,2810013P06Rik,2810013P06Rik,RIKEN cDNA 2810013P06 gene,Other
0,2810021J22Rik,2810021J22Rik,RIKEN cDNA 2810021J22 gene,Other
-1.311,2810025M15Rik,2810025M15Rik,RIKEN cDNA 2810025M15 gene,Other
-∞,2810029C07Rik,2810029C07Rik,RIKEN cDNA 2810029C07 gene,Other
0,2810032G03Rik,2810032G03Rik,RIKEN cDNA 2810032G03 gene,Other
0,2810047C21Rik1,2810047C21Rik1,RIKEN cDNA 2810047C21 gene 1,Other
0,2810049E08Rik,2810049E08Rik,RIKEN cDNA 2810049E08 gene,Other
0,2810403D21Rik,2810403D21Rik,RIKEN cDNA 2810403D21 gene,Other
0,2810404M03Rik,2810404M03Rik,RIKEN cDNA 2810404M03 gene,Other
0,2810405F15Rik,2810405F15Rik,RIKEN cDNA 2810405F15 gene,Other
0,2810408A11Rik,2810408A11Rik,RIKEN cDNA 2810408A11 gene,Other
-∞,2810408I11Rik,2810408I11Rik,RIKEN cDNA 2810408I11 gene,Other
0,2810410L24Rik,2810410L24Rik,RIKEN cDNA 2810410L24 gene,Other
-∞,2810429I04Rik,2810429I04Rik,RIKEN cDNA 2810429I04 gene,Other
0,2810433D01Rik,2810433D01Rik,RIKEN cDNA 2810433D01 gene,Other
0,2810442N19Rik,2810442N19Rik,RIKEN cDNA 2810442N19 gene,Other
0,2810454H06Rik,2810454H06Rik,RIKEN cDNA 2810454H06 gene,Other
∞,2810468N07Rik,2810468N07Rik,RIKEN cDNA 2810468N07 gene,Other
0,2810471M01Rik,2810471M01Rik,RIKEN cDNA 2810471M01 gene,Other
0,2900005J15Rik,2900005J15Rik,RIKEN cDNA 2900005J15 gene,Other
∞,2900009J06Rik,2900009J06Rik,RIKEN cDNA 2900009J06 gene,Other
0.895,2900026A02Rik,2900026A02Rik,RIKEN cDNA 2900026A02 gene,Other
0,2900041M22Rik,2900041M22Rik,RIKEN cDNA 2900041M22 gene,Other
0,2900052N01Rik,2900052N01Rik,RIKEN cDNA 2900052N01 gene,Other
0,2900055J20Rik,2900055J20Rik,RIKEN cDNA 2900055J20 gene,Other
0,2900057B20Rik,2900057B20Rik,RIKEN cDNA 2900057B20 gene,Other
0,2900060B14Rik,2900060B14Rik,RIKEN cDNA 2900060B14 gene,Other
0,2900076A07Rik,2900076A07Rik,RIKEN cDNA 2900076A07 gene,Other
0,2900079G21Rik,2900079G21Rik,RIKEN cDNA 2900079G21 gene,Other
0,2900092D14Rik,2900092D14Rik,RIKEN cDNA 2900092D14 gene,Other
0.558,2900097C17Rik,2900097C17Rik,RIKEN cDNA 2900097C17 gene,Other
-∞,3000002C10Rik,3000002C10Rik,glyceraldehyde-3-phosphate dehydrogenase pseudogene,Other
0,3010001F23Rik,3010001F23Rik,RIKEN cDNA 3010001F23 gene,Other
0,3100003L05Rik,3100003L05Rik,RIKEN cDNA 3100003L05 gene,Other
0,3110009F21Rik,3110009F21Rik,RIKEN cDNA 3110009F21 gene,Other
0,3110015C05Rik,3110015C05Rik,RIKEN cDNA 3110015C05 gene,Other
0,3110021A11Rik,3110021A11Rik,RIKEN cDNA 3110021A11 gene,Other
-∞,3110039I08Rik,3110039I08Rik,RIKEN cDNA 3110039I08 gene,Other
0,3110039M20Rik,3110039M20Rik,RIKEN cDNA 3110039M20 gene,Other
-∞,3110045C21Rik,3110045C21Rik,RIKEN cDNA 3110045C21 gene,Other
0,3110056K07Rik,3110056K07Rik,RIKEN cDNA 3110056K07 gene,Other
0,3110070M22Rik,3110070M22Rik,RIKEN cDNA 3110070M22 gene,Other
0,3110082J24Rik,3110082J24Rik,RIKEN cDNA 3110082J24 gene,Other
0,3110099E03Rik,3110099E03Rik,RIKEN cDNA 3110099E03 gene,Other
0,3200001D21Rik,3200001D21Rik,RIKEN cDNA 3200001D21 gene,Other
0,3300002I08Rik,3300002I08Rik,RIKEN cDNA 3300002I08 gene,Other
0,3300002P13Rik,3300002P13Rik,RIKEN cDNA 3300002P13 gene,Other
∞,3300005D01Rik,3300005D01Rik,RIKEN cDNA 3300005D01 gene,Other
0,3632454L22Rik,3632454L22Rik,RIKEN cDNA 3632454L22 gene,Other
0,3830403N18Rik,3830403N18Rik/Xlr,X-linked lymphocyte-regulated,Other
0,Xlr,3830403N18Rik/Xlr,X-linked lymphocyte-regulated,Other
∞,3830408C21Rik,3830408C21Rik,RIKEN cDNA 3830408C21 gene,Other
0,3830417A13Rik,3830417A13Rik,RIKEN cDNA 3830417A13 gene,Other
0,3830432H09Rik,3830432H09Rik,RIKEN cDNA 3830432H09 gene,Other
0,3930402G23Rik,3930402G23Rik,RIKEN cDNA 3930402G23 gene,Other
0,4430402I18Rik,4430402I18Rik,RIKEN cDNA 4430402I18 gene,Other
0,4631405J19Rik,4631405J19Rik,RIKEN cDNA 4631405J19 gene,Other
0,4632404H12Rik,4632404H12Rik,RIKEN cDNA 4632404H12 gene,Other
-0.311,4632415L05Rik,4632415L05Rik,RRS1 ribosome biogenesis regulator homolog pseudogene,Other
0,4632427E13Rik,4632427E13Rik,RIKEN cDNA 4632427E13 gene,Other
0,4632428C04Rik,4632428C04Rik,RIKEN cDNA 4632428C04 gene,Other
0,4732416N19Rik,4732416N19Rik,RIKEN cDNA 4732416N19 gene,Other
0,4732471J01Rik,4732471J01Rik,RIKEN cDNA 4732471J01 gene,Other
0,4732490B19Rik,4732490B19Rik,RIKEN cDNA 4732490B19 gene,Other
-∞,4732491K20Rik,4732491K20Rik,RIKEN cDNA 4732491K20 gene,Other
0,4831407H17Rik,4831407H17Rik,RIKEN cDNA 4831407H17 gene,Other
0,4831440E17Rik,4831440E17Rik,RIKEN cDNA 4831440E17 gene,Other
0,4833411C07Rik,4833411C07Rik,RIKEN cDNA 4833411C07 gene,Other
0,4833412C05Rik,4833412C05Rik,RIKEN cDNA 4833412C05 gene,Other
0,4833415N18Rik,4833415N18Rik,RIKEN cDNA 4833415N18 gene,Other
0,4833417C18Rik,4833417C18Rik,RIKEN cDNA 4833417C18 gene,Other
0,4833418N02Rik,4833418N02Rik,RIKEN cDNA 4833418N02 gene,Other
0,4833419F23Rik,4833419F23Rik,RIKEN cDNA 4833419F23 gene,Other
0,4833422C13Rik,4833422C13Rik,RIKEN cDNA 4833422C13 gene,Other
0,4833422M21Rik,4833422M21Rik,RIKEN cDNA 4833422M21 gene,Other
0,4833423E24Rik,4833423E24Rik,RIKEN cDNA 4833423E24 gene,Other
0,4833427F10Rik,4833427F10Rik,RIKEN cDNA 4833427F10 gene,Other
0,4833428L15Rik,4833428L15Rik,RIKEN cDNA 4833428L15 gene,Other
0,4921501E09Rik,4921501E09Rik,RIKEN cDNA 4921501E09 gene,Extracellular Space
0,4921504A21Rik,4921504A21Rik,RIKEN cDNA 4921504A21 gene,Other
0,4921504E06Rik,4921504E06Rik,RIKEN cDNA 4921504E06 gene,Other
0,4921508D12Rik,4921508D12Rik,RIKEN cDNA 4921508D12 gene,Other
0,4921509C19Rik,4921509C19Rik (includes others),RIKEN cDNA 4921509C19 gene,Other
0,Gm14151,4921509C19Rik (includes others),RIKEN cDNA 4921509C19 gene,Other
0,4921509O07Rik,4921509O07Rik,RIKEN cDNA 4921509O07 gene,Other
0,4921511C10Rik,4921511C10Rik,RIKEN cDNA 4921511C10 gene,Other
0,4921511C20Rik,4921511C20Rik,high density lipoprotein (HDL) binding protein pseudogene,Other
0,4921511I17Rik,4921511I17Rik,RIKEN cDNA 4921511I17 gene,Other
0,4921513I03Rik,4921513I03Rik,RIKEN cDNA 4921513I03 gene,Other
0,4921515E04Rik,4921515E04Rik,RIKEN cDNA 4921515E04 gene,Other
0,4921517D22Rik,4921517D22Rik,RIKEN cDNA 4921517D22 gene,Other
0,4921518K17Rik,4921518K17Rik,RIKEN cDNA 4921518K17 gene,Other
0,4921524L21Rik,4921524L21Rik,RIKEN cDNA 4921524L21 gene,Other
0,4921525O09Rik,4921525O09Rik,RIKEN cDNA 4921525O09 gene,Other
0,4921529L05Rik,4921529L05Rik,RIKEN cDNA 4921529L05 gene,Other
0,4921530L21Rik,4921530L21Rik,RIKEN cDNA 4921530L21 gene,Other
0,4921531C22Rik,4921531C22Rik,RIKEN cDNA 4921531C22 gene,Other
0,4921531P14Rik,4921531P14Rik,RIKEN cDNA 4921531P14 gene,Other
0,4921533I20Rik,4921533I20Rik,PRP18 pre-mRNA processing factor 18 homolog pseudogene,Other
0,4921534H16Rik,4921534H16Rik,RIKEN cDNA 4921534H16 gene,Other
0,4921539E11Rik,4921539E11Rik,RIKEN cDNA 4921539E11 gene,Other
0,4922502D21Rik,4922502D21Rik,RIKEN cDNA 4922502D21 gene,Other
0,4922502H24Rik,4922502H24Rik,RIKEN cDNA 4922502H24 gene,Other
0,4922502N22Rik,4922502N22Rik,RIKEN cDNA 4922502N22 gene,Other
0,4930401C15Rik,4930401C15Rik,RIKEN cDNA 4930401C15 gene,Other
0,4930401O10Rik,4930401O10Rik,RIKEN cDNA 4930401O10 gene,Other
0,4930401O12Rik,4930401O12Rik,RIKEN cDNA 4930401O12 gene,Other
0,4930402F06Rik,4930402F06Rik,RIKEN cDNA 4930402F06 gene,Other
0,4930402F11Rik,4930402F11Rik,RIKEN cDNA 4930402F11 gene,Other
0,4930402K13Rik,4930402K13Rik,RIKEN cDNA 4930402K13 gene,Other
0,4930404A05Rik,4930404A05Rik,RIKEN cDNA 4930404A05 gene,Other
0,4930404H11Rik,4930404H11Rik,RIKEN cDNA 4930404H11 gene,Other
0,4930404I05Rik,4930404I05Rik,RIKEN cDNA 4930404I05 gene,Other
0,4930405A10Rik,4930405A10Rik,RIKEN cDNA 4930405A10 gene,Other
0,4930405A21Rik,4930405A21Rik,RIKEN cDNA 4930405A21 gene,Other
0,4930405D11Rik,4930405D11Rik,RIKEN cDNA 4930405D11 gene,Other
0,4930405J17Rik,4930405J17Rik,RIKEN cDNA 4930405J17 gene,Other
0,4930405L22Rik,4930405L22Rik,RIKEN cDNA 4930405L22 gene,Other
0,4930405O22Rik,4930405O22Rik,RIKEN cDNA 4930405O22 gene,Other
0,4930406D18Rik,4930406D18Rik,RIKEN cDNA 4930406D18 gene,Other
0,4930407G08Rik,4930407G08Rik,RIKEN cDNA 4930407G08 gene,Other
0,4930407I10Rik,4930407I10Rik,RIKEN cDNA 4930407I10 gene,Other
0,4930407I19Rik,4930407I19Rik,RIKEN cDNA 4930407I19 gene,Other
0,4930412B13Rik,4930412B13Rik,RIKEN cDNA 4930412B13 gene,Other
0,4930412C18Rik,4930412C18Rik,RIKEN cDNA 4930412C18 gene,Other
0,4930412O13Rik,4930412O13Rik,RIKEN cDNA 4930412O13 gene,Other
0,4930413E15Rik,4930413E15Rik,RIKEN cDNA 4930413E15 gene,Other
0,4930413F20Rik,4930413F20Rik,RIKEN cDNA 4930413F20 gene,Other
∞,4930413G21Rik,4930413G21Rik,RIKEN cDNA 4930413G21 gene,Other
0,4930413M19Rik,4930413M19Rik,RIKEN cDNA 4930413M19 gene,Other
-0.311,4930414N06Rik,4930414N06Rik,RIKEN cDNA 4930414N06 gene,Other
0,4930415L06Rik,4930415L06Rik,RIKEN cDNA 4930415L06 gene,Other
0,4930415O20Rik,4930415O20Rik,RIKEN cDNA 4930415O20 gene,Other
0,4930417O13Rik,4930417O13Rik,RIKEN cDNA 4930417O13 gene,Other
0,4930417O22Rik,4930417O22Rik,RIKEN cDNA 4930417O22 gene,Other
0,4930419G24Rik,4930419G24Rik,RIKEN cDNA 4930419G24 gene,Other
0,4930423M02Rik,4930423M02Rik,RIKEN cDNA 4930423M02 gene,Other
0,4930425K10Rik,4930425K10Rik,RIKEN cDNA 4930425K10 gene,Other
0,4930425L21Rik,4930425L21Rik,RIKEN cDNA 4930425L21 gene,Other
0,4930425O10Rik,4930425O10Rik,RIKEN cDNA 4930425O10 gene,Other
-∞,4930426D05Rik,4930426D05Rik,RIKEN cDNA 4930426D05 gene,Other
0,4930426L09Rik,4930426L09Rik,RIKEN cDNA 4930426L09 gene,Other
0,4930428D20Rik,4930428D20Rik,RIKEN cDNA 4930428D20 gene,Other
0,4930428E07Rik,4930428E07Rik,RIKEN cDNA 4930428E07 gene,Other
0,4930428G15Rik,4930428G15Rik,RIKEN cDNA 4930428G15 gene,Other
0,4930428O21Rik,4930428O21Rik,RIKEN cDNA 4930428O21 gene,Other
-∞,4930429B21Rik,4930429B21Rik,RIKEN cDNA 4930429B21 gene,Other
0,4930429D17Rik,4930429D17Rik,RIKEN cDNA 4930429D17 gene,Other
0,4930429F11Rik,4930429F11Rik,RIKEN cDNA 4930429F11 gene,Other
0,4930429F24Rik,4930429F24Rik,RIKEN cDNA 4930429F24 gene,Other
0,4930430A15Rik,4930430A15Rik,RIKEN cDNA 4930430A15 gene,Nucleus
0,4930430F21Rik,4930430F21Rik,RIKEN cDNA 4930430F21 gene,Other
0,4930430J02Rik,4930430J02Rik,RIKEN cDNA 4930430J02 gene,Other
-∞,4930431F12Rik,4930431F12Rik,RIKEN cDNA 4930431F12 gene,Other
0,4930431P03Rik,4930431P03Rik,RIKEN cDNA 4930431P03 gene,Other
0,4930432J09Rik,4930432J09Rik,RIKEN cDNA 4930432J09 gene,Other
0,4930432M17Rik,4930432M17Rik,RIKEN cDNA 4930432M17 gene,Other
0,4930433B08Rik,4930433B08Rik,RIKEN cDNA 4930433B08 gene,Other
0,4930433I11Rik,4930433I11Rik,RIKEN cDNA 4930433I11 gene,Other
0,4930433N12Rik,4930433N12Rik,RIKEN cDNA 4930433N12 gene,Other
0,4930434J06Rik,4930434J06Rik,RIKEN cDNA 4930434J06 gene,Other
0,4930438E09Rik,4930438E09Rik,RIKEN cDNA 4930438E09 gene,Other
